product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
755351,251005739,Bàn phím không dây HyperWork SilentKey Mini PK.HPW.TS01M.WHT (Trắng),Hyper Work,keyboard,749000.0,790000.0,41000.0,5.0,,,,phongvu,2026-09-21
792511,251005760,Bàn phím cơ Gaming không dây ASUS M703 ROG FALCATA 90MP043H-BKUA20 (Đen),Asus,keyboard,6990000.0,8090000.0,1100000.0,14.0,,,,phongvu,2026-09-21
792513,251005762,Bàn phím cơ Gaming có dây ASUS M605 ROG FALCHION ACE HFX 90MP03VE-BKUA20 (Đen),Asus,keyboard,4290000.0,5190000.0,900000.0,17.0,,,,phongvu,2026-09-21
792526,251005773,Bàn phím cơ Gaming không dây ASUS M704 ROG AZOTH X 90MP044G-BKUA30 (Storm Switch) (Trắng),Asus,keyboard,5990000.0,7900000.0,1910000.0,24.0,,,,phongvu,2026-09-21
792526,251005775,Bàn phím cơ Gaming không dây ASUS M704 ROG AZOTH X 90MP044F-BKUA30 (Snow Switch) (Trắng),Asus,keyboard,5990000.0,7900000.0,1910000.0,24.0,,,,phongvu,2026-09-21
799440,251011302,Bàn phím cơ Gaming có dây Razer Huntsman V3 Pro Tenkeyless RZ03-04980100-R3M1 (Đen),Razer,keyboard,5690000.0,5690000.0,0.0,0.0,,,,phongvu,2026-09-21
799444,251011303,Bàn phím cơ Gaming Razer BlackWidow V4 75% - Phantom White Edition (RZ03-05003500-R3M1),Razer,keyboard,4350000.0,5390000.0,1040000.0,19.0,,,,phongvu,2026-09-21
799447,251011307,Bàn phím cơ Gaming có dây Razer Ornata V3 RZ03-04460100-R3M1 (Đen),Razer,keyboard,1590000.0,1590000.0,0.0,0.0,,,,phongvu,2026-09-21
799448,251011308,Bàn phím cơ Gaming không dây Razer BlackWidow V4 Tenkeyless HyperSpeed RZ03-05480100-R3M1 (Đen),Razer,keyboard,3990000.0,3990000.0,0.0,0.0,,,,phongvu,2026-09-21
800640,251012459,Bàn phím cơ Logitech Alto Keys K98M 920-013584 (Đen Graphite),Logitech,keyboard,2249000.0,2790000.0,541000.0,19.0,,,,phongvu,2026-09-21
800656,251012476,Bàn phím cơ Gaming AULA F75 Max 3 Mode (Xám + Đen Gradient Contour) Reaper switch,Aula,keyboard,1499000.0,1899000.0,400000.0,21.0,,,,phongvu,2026-09-21
800656,251012481,Bàn phím cơ Gaming AULA F75 Max 3 Mode (Xanh + trắng + tím) Reaper switch,Aula,keyboard,1399000.0,1699000.0,300000.0,18.0,,,,phongvu,2026-09-21
802307,251014071,Bàn phím cơ Gaming không dây AULA S75 Pro (Xám + Đen Gradient),Aula,keyboard,1390000.0,2299000.0,909000.0,40.0,,,,phongvu,2026-09-21
802307,251014073,Bàn phím cơ Gaming không dây AULA S75 Pro (Hồng Gradient),Aula,keyboard,1390000.0,2399000.0,1009000.0,42.0,,,,phongvu,2026-09-21
807305,251017422,Bàn phím không dây Logitech Signature Slim Solar+ K980 920-013765 (Graphite - Than chì),Logitech,keyboard,2370000.0,3999000.0,1629000.0,41.0,,,,phongvu,2026-09-21
811331,251100567,Bàn phím Fuhlen L411 (Đen) - Đã sử dụng,Fuhlen,keyboard,139000.0,199000.0,60000.0,30.0,,,,phongvu,2026-09-21
814010,251103304,Bàn phím cơ Gaming có dây Razer Huntsman V3 Pro Tenkeyless - CS2 Counter-Strike 2 Edition RZ03-04982100-R3M1,Razer,keyboard,5450000.0,10990000.0,5540000.0,50.0,,,,phongvu,2026-09-21
818343,251107186,"Bàn phím cơ Gaming có dây Newmen GM328 Plus, Blue Switch (Apricot-Black-Blue)",Newmen,keyboard,990000.0,1490000.0,500000.0,34.0,,,,phongvu,2026-09-21
